tempo,temp,pressao,altitude,luz,gas1,gas2,gas3,Air,humidade,temp,poeira
Segunda-27/9/2020  12:34:25,36.67,93156.44,703,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:27,36.70,93155.78,703,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:28,36.69,93147.19,704,25,16,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:34:30,36.75,93152.21,704,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:34:32,36.77,93149.75,704,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:34:34,36.79,93148.47,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:35,36.79,93147.75,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:37,36.82,93150.19,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:39,36.82,93151.96,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:40,36.82,93154.19,704,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:42,36.81,93153.99,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:44,36.78,93151.38,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:46,36.78,93142.82,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:47,36.80,93149.75,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:49,36.81,93150.33,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:51,36.79,93145.84,704,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:34:52,36.81,93150.16,704,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:34:54,36.80,93149.03,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:56,36.79,93145.84,704,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:58,36.86,93150.42,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:34:59,36.83,93146.10,704,25,17,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:35:01,36.86,93147.46,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:03,36.86,93145.23,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:04,36.88,93147.05,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:06,36.89,93150.07,704,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:08,36.89,93149.87,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:10,36.89,93147.11,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:11,36.89,93146.91,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:13,36.91,93148.82,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:15,36.92,93152.02,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:16,36.91,93148.13,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:18,36.90,93143.37,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:20,36.92,93147.64,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:22,36.94,93144.82,704,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:23,36.98,93148.67,704,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:25,36.96,93146.16,704,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:27,36.99,93146.85,704,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:28,36.97,93147.08,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:30,36.99,93145.78,704,25,16,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:35:32,37.00,93143.75,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:34,37.00,93145.86,704,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:35,37.01,93143.28,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:37,37.00,93141.14,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:39,37.03,93142.14,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:40,37.02,93143.68,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:42,37.02,93140.50,705,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:44,37.01,93144.64,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:46,36.97,93141.34,705,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:47,36.98,93142.78,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:49,36.98,93141.92,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:51,36.96,93141.60,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:52,36.94,93142.56,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:54,36.98,93146.44,704,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:35:56,37.00,93141.66,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:58,37.00,93139.91,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:35:59,37.00,93141.31,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:01,37.03,93144.27,705,25,17,0,0,53,31.00,Temp: ,0.62
Segunda-27/9/2020  12:36:03,37.03,93136.43,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:04,37.05,93137.03,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:06,37.06,93133.27,705,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:08,37.05,93136.75,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:10,37.05,93140.35,705,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:11,37.00,93142.38,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:13,37.00,93142.53,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:15,37.00,93140.47,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:16,36.99,93141.22,705,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:18,37.01,93139.46,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:20,37.01,93141.36,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:22,37.00,93140.47,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:23,37.01,93133.19,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:25,37.02,93131.33,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:36:27,37.03,93136.40,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:28,37.03,93130.83,706,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:30,37.03,93134.52,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:32,37.02,93129.94,706,25,17,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:36:34,37.06,93137.47,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:35,37.07,93139.13,705,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:37,37.05,93136.23,705,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:39,37.03,93131.74,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:40,37.06,93129.50,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:42,37.08,93130.63,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:44,37.07,93130.77,706,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:46,37.10,93133.35,705,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:47,37.08,93129.41,706,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:49,37.12,93132.28,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:51,37.14,93132.36,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:52,37.11,93130.68,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:54,37.11,93129.64,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:56,37.13,93128.50,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:58,37.15,93132.94,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:36:59,37.15,93129.66,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:01,37.12,93128.82,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:03,37.12,93132.83,706,25,16,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:37:04,37.09,93132.10,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:06,37.07,93134.08,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:08,37.07,93135.13,705,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:10,37.03,93131.18,706,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:11,37.01,93134.55,705,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:13,36.97,93135.74,705,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:15,36.96,93133.77,705,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:16,36.95,93135.83,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:18,36.91,93133.86,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:20,36.92,93138.10,705,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:22,36.90,93137.28,705,26,18,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:23,36.91,93137.69,705,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:25,36.95,93136.52,705,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:27,36.97,93136.29,705,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:28,36.96,93133.80,705,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:30,36.98,93130.08,706,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:32,37.02,93135.47,705,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:34,37.01,93137.71,705,26,17,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:37:35,37.01,93135.77,705,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:37,36.96,93134.14,705,26,18,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:39,36.99,93138.85,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:41,36.95,93131.83,706,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:42,36.97,93136.61,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:44,36.91,93129.50,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:37:46,36.90,93135.66,705,25,18,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:47,36.87,93130.99,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:49,36.84,93132.73,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:51,36.84,93133.60,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:53,36.84,93131.51,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:54,36.85,93136.44,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:56,36.86,93131.42,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:58,36.89,93136.82,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:37:59,36.87,93133.10,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:01,36.89,93134.90,705,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:03,36.91,93132.29,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:05,36.92,93135.66,705,25,17,0,0,53,31.00,Temp: ,0.62
Segunda-27/9/2020  12:38:06,36.93,93133.46,705,26,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:08,36.95,93132.85,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:10,36.98,93137.57,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:11,36.96,93133.94,705,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:13,36.96,93129.13,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:15,36.96,93140.38,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:17,36.90,93133.10,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:18,36.92,93137.22,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:20,36.90,93136.41,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:22,36.92,93137.92,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:23,36.92,93137.02,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:25,36.92,93139.32,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:27,36.89,93131.42,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:29,36.90,93133.10,706,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:30,36.95,93141.75,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:32,36.97,93139.22,705,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:38:34,36.98,93138.44,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:35,36.98,93132.14,706,25,17,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:38:37,37.02,93136.52,705,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:39,37.02,93132.86,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:41,37.00,93125.32,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:42,37.02,93124.54,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:44,37.02,93123.50,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:46,37.01,93126.57,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:47,37.02,93132.72,706,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:49,37.02,93129.56,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:51,37.05,93131.12,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:53,37.06,93133.33,705,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:54,37.04,93130.19,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:56,37.03,93128.08,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:58,37.04,93130.57,706,25,18,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:38:59,37.06,93129.50,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:01,37.09,93127.72,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:03,37.10,93129.00,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:05,37.10,93132.16,706,25,18,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:06,37.08,93122.47,706,25,16,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:39:08,37.06,93124.63,706,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:10,37.10,93131.61,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:11,37.08,93127.14,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:13,37.09,93132.80,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:15,37.07,93125.21,706,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:17,37.08,93131.35,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:18,37.07,93125.38,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:20,37.11,93126.80,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:22,37.11,93125.42,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:23,37.11,93126.13,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:25,37.11,93127.35,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:27,37.11,93129.78,706,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:29,37.09,93126.67,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:30,37.07,93129.38,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:32,37.09,93125.81,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:34,37.11,93125.81,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:35,37.10,93122.94,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:37,37.10,93124.33,706,25,16,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:39:39,37.09,93121.49,707,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:41,37.11,93122.16,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:42,37.10,93123.08,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:44,37.07,93123.99,707,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:46,37.09,93124.62,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:47,37.09,93124.44,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:49,37.07,93125.17,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:51,37.07,93123.96,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:53,37.03,93120.94,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:54,37.04,93123.06,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:56,37.02,93127.99,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:58,37.02,93123.32,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:39:59,37.06,93126.19,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:01,37.05,93128.86,706,25,17,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:03,37.02,93130.98,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:05,37.00,93132.28,706,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:06,36.96,93135.33,705,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:08,36.95,93133.92,705,25,15,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:40:10,36.93,93125.59,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:11,36.93,93123.88,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:13,36.99,93132.72,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:15,36.97,93128.96,706,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:17,36.96,93132.55,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:18,36.89,93125.89,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:20,36.88,93130.00,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:22,36.88,93129.80,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:23,36.87,93133.25,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:25,36.86,93128.85,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:27,36.86,93129.74,706,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:29,36.88,93130.17,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:30,36.91,93131.60,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:32,36.89,93126.90,706,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:34,36.90,93128.32,706,25,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:35,36.97,93136.61,705,25,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:37,36.95,93131.47,706,25,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:39,36.92,93132.00,706,26,16,0,0,53,31.00,Temp: ,0.62
Segunda-27/9/2020  12:40:41,36.92,93129.39,706,26,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:42,36.91,93126.03,706,26,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:44,36.94,93132.46,706,26,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:46,36.94,93127.04,706,26,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:47,36.98,93126.89,706,26,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:49,36.97,93118.86,707,26,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  12:40:51,37.00,93120.80,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:53,37.02,93119.14,707,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:54,37.04,93126.39,706,26,18,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:56,37.05,93123.29,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:58,37.04,93120.10,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:40:59,37.08,93121.40,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:01,37.08,93122.77,706,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:03,37.09,93121.32,707,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:05,37.11,93123.00,706,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:06,37.13,93122.92,706,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:08,37.13,93120.14,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:10,37.14,93122.44,706,26,17,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:41:11,37.10,93123.69,706,26,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:13,37.06,93118.36,707,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:15,37.06,93122.19,707,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:17,37.06,93125.12,706,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:18,37.07,93125.38,707,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:20,37.04,93117.52,706,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:22,37.04,93117.84,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:24,37.03,93116.39,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:25,37.05,93117.19,707,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:27,37.05,93116.91,707,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:29,37.08,93114.64,707,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:30,37.07,93110.72,707,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:32,37.10,93114.06,707,26,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:34,37.11,93118.12,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:36,37.11,93115.53,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:37,37.09,93114.70,707,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:39,37.11,93118.47,707,26,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:41,37.09,93115.91,707,26,16,0,0,53,30.00,Temp: ,0.62
Segunda-27/9/2020  12:41:42,37.05,93111.63,707,26,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:44,37.08,93120.50,707,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:46,37.05,93121.72,707,25,17,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:48,37.01,93115.78,707,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:49,37.02,93118.80,707,25,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:51,37.05,93118.82,707,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:53,37.03,93117.11,707,25,18,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:54,37.03,93114.47,707,25,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:56,37.05,93116.56,707,25,16,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:41:58,37.06,93115.72,707,25,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  12:42:00,37.06,93115.92,707,25,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  12:42:01,37.08,93112.35,707,26,15,0,0,53,30.00,Temp: ,-1
Segunda-27/9/2020  12:42:03,37.10,93118.07,707,26,16,0,0,52,30.00,Temp: ,-1
